Stop ID,Stop Abbreviation,Stop Name,Shelter?,Bench?,Route Numbers,Route Name,Mapped Location
4395,WOO10SWM,WOODLAND ST & 10TH ST WB,false,false,20,SCOTT,"(36.176702, -86.75222)"
1958,TUCKINNN,TUCKER RD & KINGS LN NB,false,false,14,WHITES CREEK,"(36.219861, -86.826493)"
4845,BLA25AWN,BLAKEMORE AVE & 25TH AVE S WB,false,false,21,UNIVERSITY CONNECTOR,"(36.138273, -86.807058)"
5351,THOSIMEF,THOMPSON LN & SIMMONS EB,false,false,77,THOMPSON CONNECTOR,"(36.110422, -86.740431)"
3978,BRIFERSN,BRICK CHURCH PIKE & FERN AVE SB,false,false,41,GOLDEN VALLEY,"(36.19585, -86.776754)"
606,CHAGRENN,CHAPEL AVE & GREENWOOD AVE NB,false,false,20,SCOTT,"(36.189369, -86.738444)"
550,CHA26AWN,CHARLOTTE AVE & 26TH AVE N WB,false,false,10,CHARLOTTE,"(36.154826, -86.814593)"
3279,NEISMISN,NEIL AVE & SMILEY ST SB,false,false,30,McFERRIN,"(36.179052, -86.759523)"
4937,CONMISSN,CONFERENCE DR & MISSION RIDGE DR SB,false,false,35,RIVERGATE EXPRESS,"(36.31123, -86.697249)"
4722,ARCANDNN,ARCHWOOD DR & ANDERSON LN NB,false,false,76,MADISON CONNECTOR,"(36.271947, -86.687387)"
916,GALCAHSN,GALLATIN PIKE & CAHAL AVE SB,false,false,26,GALLATIN PIKE,"(36.196227, -86.742545)"
1242,JOH28AEN,JOHN A MERRITT BLVD & 28TH AVE N EB,true,true,"21,60",UNIVERSITY CONNECTOR,"(36.167941, -86.821572)"
623,CHAWESEN,CHARLOTTE PIKE & WESTBORO DR EB,false,false,10,CHARLOTTE,"(36.145886, -86.870864)"
5069,MXOZELID,ZELIDA STATION OUTBOUND,true,false,"15,55",MURFREESBORO PIKE,"(36.055201, -86.642465)"
143,21ASCASN,21ST AVE S & SCARRITT PL  SB,false,true,"25,35,93",MIDTOWN,"(36.146239, -86.799626)"
1523,MURMCGWM,MURFREESBORO PIKE  & MCGAVOCK PIKE,false,false,"15,96",MURFREESBORO PIKE,"(36.114061, -86.691217)"
2202,ELMACONN,ELM HILL PIKE & ACORN DR NB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.150156, -86.700202)"
382,BELBREWM,BELL RD & BRENTRIDGE CIR WB,false,false,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.047052, -86.681299)"
240,SHE5SWN,SHELBY AVE & S 5TH ST WB,true,false,4,SHELBY,"(36.167868, -86.761885)"
2487,BARALGEN,BART DR & ALGONQUIN TRL EB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.055932, -86.686686)"
4212,ANDHIGSN,ANDREW JACKSON PKWY & HIGHLAND VIEW DR SB,false,false,6,LEBANON PIKE,"(36.20704, -86.605671)"
672,CLA24ANN,CLARKSVILLE PIKE & 24TH AVE N NB,false,false,"21,22",UNIVERSITY CONNECTOR,"(36.184747, -86.815544)"
4680,WES30AWN,WEST END AVE & 30TH AVE WB,false,false,"3,5",WEST END - WHITE BRIDGE,"(36.143808, -86.814091)"
3908,RICCUMWF,RICHARDS RD & CUMMINGS PARK DR WB,false,false,38,ANTIOCH EXPRESS,"(36.069081, -86.681443)"
473,BRICHENN,BRICK CHURCH PIKE & CHESAPEAKE DR N,false,false,23,DICKERSON ROAD,"(36.24603, -86.77931)"
4880,GRECHAWN,GREENWOOD AVE & CHAPEL AVE WB,false,false,20,SCOTT,"(36.189681, -86.738525)"
1549,MURRURNF,MURFREESBORO PIKE & RURAL HILL RD N,false,false,15,MURFREESBORO PIKE,"(36.075134, -86.639012)"
3057,33AALANN,33RD AVE N & ALAMEDA ST NB,false,false,60,MUSIC CITY BLUE CIRCUIT,"(36.164685, -86.826313)"
5173,CLAFAISF,CLARKSVILLE PIKE & FAIRVIEW DR SB,false,false,22,BORDEAUX,"(36.209909, -86.839283)"
1398,MAIGRAEN,MAINSTREAM DR & GREAT CIRCLE RD EB,false,true,9,METROCENTER,"(36.199194, -86.80873)"
3451,MURHOBNN,MURFREESBORO PIKE & HOBSON PIKE NB,false,true,96,MURFREESBORO RELAX & RIDE,"(36.042829, -86.606415)"
1830,ROWCRAEN,ROWAN DR & CRAVATH DR EB,false,false,14,WHITES CREEK,"(36.220553, -86.811372)"
2060,WHIKENNN,WHITE BRIDGE PIKE & KENDALL DR NB,false,false,3,WEST END - WHITE BRIDGE,"(36.139263, -86.857334)"
309,APPMASWM,APPLETON DR & MASSMAN DR WB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.151853, -86.70691)"
1074,HARBELNM,HARDING PIKE & BELLE MEADE BLVD NB,false,false,5,WEST END - BELLEVUE,"(36.12112, -86.852883)"
4232,GREMURN,GREENLAND AVE & MURRAY PL NB,false,false,20,SCOTT,"(36.215893, -86.713298)"
947,GALGWYSN,GALLATIN PIKE & GWYNN DR SB,false,false,26,GALLATIN PIKE,"(36.228221, -86.725299)"
1515,MURFRASN,MURFREESBORO PIKE & FRANKLIN LIMEST,false,false,15,MURFREESBORO PIKE,"(36.094514, -86.653638)"
2072,WHIVINSM,WHITE BRIDGE PIKE & VINE RIDGE DR S,false,false,3,WEST END - WHITE BRIDGE,"(36.133702, -86.858212)"
1385,LISRICSN,LISCHEY AVE & RICHARDSON AVE SB,true,false,28,MERIDIAN,"(36.192607, -86.763547)"
2229,MAPLEHS,MAPLEWOOD HIGH SCHOOL,false,false,43,HICKORY HILLS,"(36.23207, -86.750906)"
5409,5AVHARNN,5TH AVE N & HARRISON ST NB,false,false,60,MUSIC CITY BLUE CIRCUIT,"(36.170072, -86.784566)"
1278,LEACLISN,LEALAND LN & CLIFTON LN SB,false,false,17,12TH AVENUE SOUTH,"(36.113693, -86.786795)"
3775,APACIMNN,APACHE TRL & CIMARRON WAY NB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.062993, -86.683552)"
4696,NEENEEEF,NEELY'S BEND RD & NEELY'S CHASE DR EB,false,false,76,MADISON CONNECTOR,"(36.254815, -86.702031)"
3277,MCFMANSN,MCFERRIN AVE & MANSFIELD ST SB,false,false,30,McFERRIN,"(36.182444, -86.754821)"
2655,THOGOOEN,THOMPSON PL & GOODBAR DR EB,false,false,77,THOMPSON CONNECTOR,"(36.12719, -86.700762)"
2109,WOO9SEN,WOODLAND ST & S 9TH ST EB,false,false,20,SCOTT,"(36.174837, -86.756737)"
3118,CLI33AEN,CLIFTON AVE & 33RD AVE N EB,false,false,19,HERMAN,"(36.159029, -86.82509)"
4653,DEM2AEN,DEMONBREUN ST & 2ND AVE EB,false,false,93,MUSIC CITY STAR WEST END SHUTTLE,"(36.159875, -86.77392)"
4913,HIGMCKWN,HIGHLAND VIEW DR & MCKENDEE CIR WB,false,false,27,OLD HICKORY,"(36.207519, -86.610238)"
4641,OAK6AEN,OAK ST & 6TH AVE  EB,false,false,1,100 OAKS,"(36.147963, -86.772183)"
4988,DICNESNN,DICKERSON PIKE & NESBITT DR NB,false,false,43,HICKORY HILLS,"(36.276458, -86.751752)"
4318,HAYDYENN,HAYNES PARK DR & DYER CT NB,false,false,22,BORDEAUX,"(36.215769, -86.833977)"
1726,OLDSMMSM,OLD HICKORY BLVD & SUMMIT OAKS DR SB,false,false,24,BELLEVUE EXPRESS,"(36.079925, -86.918988)"
105,1SOLDNM,N 1ST ST & OLDHAM ST NB,false,false,"14,23,43",WHITES CREEK,"(36.175608, -86.774322)"
516,BUC23AWN,BUCHANAN ST & 23RD AVE N WB,false,false,22,BORDEAUX,"(36.180247, -86.814398)"
2625,CHA51AWN,CHARLOTTE AVE & 51ST AVE N WB,false,false,10,CHARLOTTE,"(36.152036, -86.848336)"
5329,EDMBRNNF,EDMONDSON PK & BRENTWOOD PL NB,false,false,"37,72",TUSCULUM - McMURRAY EXPRESS,"(36.048635, -86.743546)"
3181,BAPGOOSN,BAPTIST WORLD CENTER DR & GOOCH ST SB,false,false,14,WHITES CREEK,"(36.206038, -86.790873)"
1354,LEBANDWM,LEBANON PIKE & ANDREW JACKSON PKWY,false,true,6,LEBANON PIKE,"(36.215305, -86.602305)"
4621,BRAWIRSF,BRANSFORD AVE & WEST IRIS DR SB,false,false,1,100 OAKS,"(36.116201, -86.766448)"
1265,LAF2AWN,LAFAYETTE ST & 2ND AVE S WB,false,false,"15,18",MURFREESBORO PIKE,
1557,MURBOWEF,MURFREESBORO PIKE & BOWWOOD CT EB,false,false,15,MURFREESBORO PIKE,"(36.125083, -86.709242)"
5281,11APORNN,11TH AVE & PORTER ST NB,false,false,17,12TH AVENUE SOUTH,"(36.157887, -86.786591)"
5135,GREKATEN,GREENFIELD AVE & KATHERINE ST EB,false,false,4,SHELBY,"(36.210249, -86.728557)"
5306,23ACHANN,23RD AVE & CHARLOTTE PK NB,false,false,25,MIDTOWN,"(36.155301, -86.809337)"
2468,OLDOAKEN,OLD HICKORY BLVD & OAKES DR EB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.040755, -86.773622)"
408,BELARBEN,BELL RD & ARBOR COMMON EB,false,false,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.044745, -86.668815)"
4107,CHE4AEN,CHESTNUT ST & 4TH AVE  S EB,false,false,25,MIDTOWN,"(36.144846, -86.766756)"
2156,EDGHILEN,EDGEHILL AVE & HILLSIDE AVE EB,false,false,"25,93",MIDTOWN,"(36.14194, -86.781058)"
1587,NEIMAIEN,NEIL AVE & MAIN ST SB,false,false,30,McFERRIN,"(36.175972, -86.757751)"
2226,BORHOSP,METRO BORDEAUX HOSPITAL,true,false,22,BORDEAUX,"(36.17836, -86.845441)"
846,EDG17AWN,EDGEHILL AVE & 17TH AVE S WB,false,false,25,MIDTOWN,"(36.143534, -86.79422)"
4315,WHATUCWM,W HAMILTON RD & TUCKER RD WB,false,false,22,BORDEAUX,"(36.212173, -86.827959)"
3020,PORROSEN,PORTER RD & ROSEBANK AVE EB,false,false,4,SHELBY,"(36.195425, -86.708783)"
4938,HARBTOWN,HARBOUR TOWN CONDOS,false,false,38,ANTIOCH EXPRESS,"(36.106107, -86.601537)"
986,GALMONSN,N GALLATIN PIKE & MONTICELLO AVE SB,false,true,26,GALLATIN PIKE,"(36.286861, -86.705479)"
788,DICQUENN,DICKERSON PIKE & QUEEN AVE NB,false,false,"23,43",DICKERSON ROAD,"(36.208287, -86.767303)"
835,EASSETWN,EASTLAND AVE & SETLIFF PL WB,false,false,4,SHELBY,"(36.18285, -86.737687)"
1448,MCK18AEN,MCKINNEY ST & 18TH AVE N EB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.18754, -86.81234)"
1142,HILCRESN,HILLSBORO PIKE & CRESTMOOR RD SB,false,true,7,HILLSBORO,"(36.109411, -86.811917)"
2812,HINLAGWN,HINKLE DR & LAGRANGE DR WB,false,false,22,BORDEAUX,"(36.183658, -86.840408)"
5385,THOSELWN,THOMPSON LN & SELENA DR WB,false,false,77,THOMPSON CONNECTOR,"(36.109838, -86.731716)"
4854,GRASSMER,GRASSMERE PARK III EB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.086614, -86.750599)"
3932,UNAMUREN,UNA ANTIOCH PK & MURFREESBORO PK,false,false,38,ANTIOCH EXPRESS,"(36.085986, -86.64906)"
4963,BRIMASSN,BRICK CHURCH PIKE & MASONWOOD DR SB,false,false,23,DICKERSON ROAD,"(36.242816, -86.780512)"
2274,KMARTGAL,GALLATIN RD KMART,false,false,34,OPRY MILLS,"(36.237828, -86.724696)"
1334,LEBMUNSN,LEBANON PIKE & MUNN RD SB,false,true,6,LEBANON PIKE,"(36.168906, -86.656096)"
4755,METRO NE,METRO NORTHEAST - MTA,true,false,"27,36,76",OLD HICKORY,"(36.275012, -86.690562)"
3898,PICBISEN,PICCADILLY ROW & BISHOPGATE RD EB,false,false,38,ANTIOCH EXPRESS,"(36.078506, -86.660368)"
4637,MARMOONN,MARTIN ST & MOORE AVE NB,false,false,1,100 OAKS,"(36.137435, -86.769864)"
3272,CHIMONEN,CHICKAWSAW AVE & MONTGOMERY AVE EB,false,false,30,McFERRIN,"(36.200284, -86.75441)"
4867,DICDOVSN,DICKERSON PIKE & DOVERSIDE DR SB,false,false,"23,43",DICKERSON ROAD,"(36.244081, -86.756582)"
1846,SCOCHENN,SCOTT AVE & CHESTER AVE NB,false,false,20,SCOTT,"(36.194491, -86.732765)"
996,GALNESNN,GALLATIN PIKE & NESBITT LN NB,false,false,26,GALLATIN PIKE,"(36.272409, -86.710145)"
4204,MTSU,M.T.S.U. CAMPUS PARKING LOT,true,false,"84,96",MURFREESBORO EXPRESS,"(35.848666, -86.370852)"
1095,HARWAUEN,HARDING PL & WAUFORD DR EB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.080914, -86.751777)"
64,14SCALSN,N 14TH ST & CALVIN AVE SB,false,false,20,SCOTT,"(36.181379, -86.745228)"
5427,JOJ14TEN,JO JOHNSTON AVE & 14TH AVE N EB,false,false,25,MIDTOWN,"(36.162921, -86.796178)"
793,DICSUNNN,DICKERSON PIKE & SUNSET CR NB,false,false,"23,43",DICKERSON ROAD,"(36.223608, -86.760968)"
4935,POWBRASF,POWELL AVE & BRANSFORD AVE SB,false,false,"1,17,77",100 OAKS,"(36.109932, -86.766778)"
3239,14SEASNN,14TH ST N & EASTLAND AVE NB,false,false,20,SCOTT,"(36.183388, -86.744857)"
1245,JONCHENF,JONES AVE & CHEROKEE AVE NB,false,false,30,McFERRIN,"(36.202426, -86.758055)"
4929,3AVSTONN,3RD AVE & STOCKYARD BLVD NB,false,false,9,METROCENTER,"(36.172135, -86.782837)"
1778,PORGRENN,PORTER RD & GREENWOOD AVE NB,false,false,4,SHELBY,"(36.18823, -86.729414)"
1184,HWYHICEN,HWY 70 S & HICKS LN EB,false,true,5,WEST END - BELLEVUE,"(36.073848, -86.92648)"
4494,JOJ17AWN,JO JOHNSTON AVE  & 17TH AVE WB,false,false,25,MIDTOWN,"(36.161455, -86.799819)"
4244,CHA6AEN,CHARLOTTE AVE & 6TH AVE EB,false,false,"1,17,18,2,24,25,3",100 OAKS,"(36.165233, -86.783252)"
863,MASMAPEN,MASSMAN DR & MAPLE LEAF DR EB,true,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.15053, -86.709321)"
675,CLA26ASN,CLARKSVILLE PIKE & 26TH AVE SB,false,true,22,BORDEAUX,"(36.186309, -86.818911)"
1797,PREWILSF,PREMIER DR & WILCLAY DR SB,false,false,10,CHARLOTTE,"(36.144567, -86.879954)"
4969,DBTUNDSN,DR DB TODD BLVD & UNDERWOOD ST SB,false,false,21,UNIVERSITY CONNECTOR,"(36.173382, -86.808281)"
4618,FORCHESN,FORT NEGLEY BLVD & CHESTNUT ST SB,false,false,1,100 OAKS,"(36.14215, -86.775795)"
901,GALALTNF,N GALLATIN PIKE & ALTA LOMA RD NB,false,true,26,GALLATIN PIKE,"(36.293378, -86.702109)"
1631,NXIMCNLY,MCNALLY STATION INBOUND,true,false,52,NOLENSVILLE PK BRT LITE,"(36.093831, -86.736328)"
1149,HILGRANN,HILLSBORO PIKE & GRAYBAR LN NB,false,true,7,HILLSBORO,"(36.111099, -86.811197)"
1682,OLD24SNN,OLD HICKORY BLVD & 24 ST NB,false,false,27,OLD HICKORY,"(36.247481, -86.641208)"
279,8A9ANM,8TH AVE N & 9TH AVE N NB,false,true,"22,42",BORDEAUX,"(36.169933, -86.789091)"
4356,RIVCONEF,RIVERGATE DR & CONFERENCE DR EB,false,false,35,RIVERGATE EXPRESS,"(36.305541, -86.694401)"
2485,COLCOLNN,COLEMONT DR & COLERIDGE DR NB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.059183, -86.698399)"
4907,WHIVINSN,WHITE BRIDGE PIKE & VINE RIDGE DR S,false,false,3,WEST END - WHITE BRIDGE,"(36.135296, -86.858391)"
939,GALFAISF,GALLATIN PIKE & FAIRWIN AVE SB,false,true,26,GALLATIN PIKE,"(36.197807, -86.741707)"
5093,HERACAWN,HERMITAGE AVE & ACADEMY PL WB,false,false,"25,36",MIDTOWN,"(36.155507, -86.765733)"
188,33AJOHSN,33RD AVE N & JOHN A MERRITT BLVD SB,true,false,"21,60",UNIVERSITY CONNECTOR,"(36.166859, -86.826911)"
622,CHAWESWN,CHARLOTTE PIKE & WESTBORO DR WB,false,false,10,CHARLOTTE,"(36.146209, -86.870704)"
176,NXICHSNT,CHESTNUT STATION INBOUND,false,true,52,NOLENSVILLE PK BRT LITE,"(36.145542, -86.764524)"
770,DICHANNN,N DICKERSON PIKE & HANCOCK ST NB,false,false,"14,23,43",WHITES CREEK,"(36.184233, -86.773692)"
1674,NXONVZOO,NASHVILLE ZOO STATION OUTBOUND,false,false,52,NOLENSVILLE PK BRT LITE,"(36.089633, -86.733396)"
1949,TODSAWWN,TODD PREIS DR & SAWYER BROWN RD WB,false,false,"24,5",WEST END - BELLEVUE,"(36.071116, -86.946832)"
1291,LEBCLOEF,LEBANON PIKE & CLOVERNOOK DR EB,false,false,"34,6",LEBANON PIKE,"(36.154874, -86.711963)"
1412,MARMCFEN,MARINA ST & MCFERRIN AVE EB,false,false,30,McFERRIN,"(36.180188, -86.755212)"
400,BELGALNM,BELMONT BLVD & GALE LN NB,false,false,"2,21",BELMONT,"(36.11825, -86.79651)"
1473,MONCROSN,MONTGOMERY AVE & CROCKETT ST SB,false,false,30,McFERRIN,"(36.195927, -86.755612)"
5345,BILTAPTS,BILTMORE APARTMENTS AT GLASTONBURY & MASSMAN,false,false,77,THOMPSON CONNECTOR,"(36.133289, -86.701186)"
4847,31AVANWF,31ST AVE & VANDERBILT PL WB,true,false,21,UNIVERSITY CONNECTOR,"(36.141531, -86.814575)"
4705,MANMALWN,MANZANO RD & MALLOW DR WB,false,false,76,MADISON CONNECTOR,"(36.257492, -86.677858)"
1375,LISDOUNF,LISCHEY AVE & DOUGLAS AVE NB,false,false,28,MERIDIAN,"(36.194476, -86.763076)"
1858,SCOSTRNN,SCOTT AVE & STRAIGHTWAY AVE NB,false,false,20,SCOTT,"(36.192456, -86.733081)"
4464,MAPWALFM,MAPLEWOOD TRC & WALTON LN WB,false,false,43,HICKORY HILLS,"(36.232365, -86.752758)"
133,21AGRANN,21ST AVE S & GRAND AVE NB,false,true,"25,35,7",HILLSBORO,"(36.147382, -86.799334)"
5246,WED19AWN,WEDGEWOOD AVE & 19TH AVE WB,false,false,21,UNIVERSITY CONNECTOR,"(36.137391, -86.798009)"
1035,GRAMORSM,GRANNY WHITE PIKE & MORROW AVE SB,false,true,8,8TH AVENUE SOUTH,"(36.104798, -86.796221)"
5206,WHILUZSN,WHITES CREEK PIKE & LUZON ST SB,false,false,14,WHITES CREEK,"(36.210386, -86.796541)"
4945,MORBRISN,MOOREWOOD DR & BRICKMONT CT SB,false,false,23,DICKERSON ROAD,"(36.246512, -86.773044)"
2511,NOLCOTSN,NOLENSVILLE PIKE & COTTON LN SB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.071087, -86.72347)"
4909,HCKHLWPR,HICKORY HOLLOW PARK-N-RIDE,false,false,"15,33",MURFREESBORO PIKE,"(36.051105, -86.65271)"
559,CXOSYLHE,37TH AVE/SYLVAN HEIGHTS STATION OUTBOUND,false,true,"10,50",CHARLOTTE,"(36.152821, -86.828059)"
5150,CHAORLEF,CHARLOTTE AVE & ORLANDO AVE EB,false,false,10,CHARLOTTE,"(36.15063, -86.855658)"
2079,WHIREVNN,WHITES CREEK PIKE & REVELS DR NB,false,false,"14,41",WHITES CREEK,"(36.221018, -86.804779)"
838,EDG14AEN,EDGEHILL AVE & 14TH AVE S EB,false,false,"2,25",BELMONT,"(36.142945, -86.789543)"
2101,WOOINTWM,WOODLAND ST & INTERSTATE DR WB,false,true,"20,4",SHELBY,"(36.169589, -86.77089)"
4881,OLDCE_SN,OLD HICKORY BLVD & CENTRAL PIKE  SB,false,false,27,OLD HICKORY,"(36.173863, -86.602327)"
4823,WED21AEF,WEDGEWOOD AVE & 21ST AVE EB,true,false,"21,35,93",UNIVERSITY CONNECTOR,"(36.13746, -86.800216)"
1439,MCGFEREN,MCGAVOCK PIKE & FERNWOOD DR EB,false,false,20,SCOTT,"(36.208608, -86.715179)"
809,DOMMETEN,DOMINICAN DR & METRO CENTER BLVD EB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.187775, -86.798861)"
1697,OLDBLFSN,OLD HICKORY BLVD & BELLE FOREST CR SB,false,false,24,BELLEVUE EXPRESS,"(36.077656, -86.920051)"
5158,COUHOSWN,COUNTY HOSPITAL RD & HOSPITAL LN WB,false,false,22,BORDEAUX,"(36.18261, -86.845647)"
5030,NHIEBUNF,N HIGHLAND AVE & E BURTON ST NB,false,false,96,MURFREESBORO RELAX & RIDE,"(35.84836, -86.383141)"
2652,THOMUREF,THOMPSON PL & MURFREESBORO PK EB,false,false,77,THOMPSON CONNECTOR,"(36.126821, -86.710156)"
3163,MERMARSN,MERIDIAN ST & MARIE ST SB,false,false,28,MERIDIAN,"(36.196805, -86.767137)"
1496,MURBRONN,MURFREESBORO PIKE & BROOKSBORO TR N,false,true,15,MURFREESBORO PIKE,"(36.083586, -86.647053)"
2852,H70PERWF,HWY 70S & PERCY WARNER BLVD WB,false,false,5,WEST END - BELLEVUE,"(36.084699, -86.894763)"
5412,MORALASM,MORROW RD & ALABAMA AVE SB,false,false,19,HERMAN,"(36.152446, -86.852286)"
1967,UNIPOLWM,UNION ST & POLK AVE WB,false,true,"35,84,86,96",RIVERGATE EXPRESS,"(36.163086, -86.784488)"
4726,DELSTRSN,DELAWARE AVE & SR 45 SB,false,false,76,MADISON CONNECTOR,"(36.26412, -86.704469)"
2298,NASBELWF,NASHBORO BLVD & BELL RD WB,false,false,38,ANTIOCH EXPRESS,"(36.089707, -86.629424)"
1097,WESWHIEN,WEST END AVE & MOCKING BIRD RD EB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.130925, -86.835718)"
2799,HOSCOUNN,HOSPITAL LN & COUNTY HOSPITAL RD NB,false,false,22,BORDEAUX,"(36.182521, -86.84559)"
310,ACOELMSN,ACORN DR & ELM TREE DR SB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.151596, -86.700375)"
2211,PEARL,PEARL COHN,false,false,19,HERMAN,"(36.164228, -86.815995)"
5076,MXIGLENG,GLENGARRY STATION INBOUND,true,false,"15,55",MURFREESBORO PIKE,"(36.121215, -86.703814)"
5035,MURMCNNM,MURFREESBORO PIKE & MCNICKLE DR NB,false,false,96,MURFREESBORO RELAX & RIDE,"(35.973619, -86.510809)"
3052,JEF17TWN,JEFFERSON ST & 17TH AVE N WB,false,true,60,MUSIC CITY BLUE CIRCUIT,"(36.170035, -86.804589)"
496,BRO18AWN,BROADWAY AVE & 18TH AVE S WB,false,true,"35,7",HILLSBORO,"(36.152213, -86.795242)"
1120,HERDRIWN,HERMITAGE AVE & DRIFTWOOD ST WB,false,true,"25,27,33,34,36,37,38,84,86,96",LEBANON PIKE,"(36.154819, -86.758375)"
2029,WESELMWF,WEST END AVE & ELMINGTON AVE WB,false,false,"3,5",WEST END - WHITE BRIDGE,"(36.135304, -86.823686)"
1761,CREPARWN,CREEKWOOD DR & PARK CREEK DR WB,false,true,23,DICKERSON ROAD,"(36.233771, -86.768442)"
5326,EDMHUNSN,EDMONDSON PK & HUNTINGTON PKWY SB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.052322, -86.743188)"
4603,LENNOX,LENNOX VILLAGE DR 1ST BUS STOP,false,false,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.025437, -86.712243)"
5205,LYTBOYNN,LYTLE DR & BOYD DR NB,false,false,14,WHITES CREEK,"(36.222513, -86.827134)"
1495,MURBROSN,MURFREESBORO PIKE & BROOKSBORO TER,false,false,15,MURFREESBORO PIKE,"(36.083767, -86.647361)"
1146,HILGOLSF,HILLSBORO PIKE & GOLF CLUB LN SB,false,false,7,HILLSBORO,"(36.117896, -86.81009)"
4894,OLDHINWN,OLD HICKORY BLVD & HICKORY IND DR W,false,false,27,OLD HICKORY,"(36.267157, -86.66984)"
293,8APRENN,8TH AVE S & PRENTICE AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.130444, -86.778409)"
779,1SDICSN,N 1ST ST & DICKERSON PIKE RAMP SB,false,false,"14,23,43",WHITES CREEK,"(36.182314, -86.774085)"
888,FLASLANN,FLAMINGO DR & SLAYDEN DR NB,false,false,30,McFERRIN,
2815,CLIBUENN,CLIFF DR & BUENA VISTA PIKE NB,false,false,22,BORDEAUX,"(36.197056, -86.82804)"
4392,COW901SN,901 COWAN ST SB,false,false,41,GOLDEN VALLEY,"(36.190252, -86.781232)"
4279,TROLYNSF,TROUSDALE DR & LYNN DR SB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.084294, -86.756595)"
877,ELMWANWN,ELM HILL PIKE & WANDA DR WB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.150495, -86.696659)"
475,BRICHEEN,BRICKMONT DR & CHESAPEAKE DR EB,false,false,23,DICKERSON ROAD,"(36.245437, -86.769046)"
2075,WHIPOSSN,WHITE BRIDGE PIKE & POST RD SB,true,true,3,WEST END - WHITE BRIDGE,"(36.128043, -86.852227)"
452,BRABENSF,BRANSFORD AVE & BENTON AVE SB,false,false,1,100 OAKS,"(36.131479, -86.768385)"
4422,MCC5_6,MUSIC CITY CENTRAL 5TH - BAY 6,true,true,"19,22,27,42,8",HERMAN,"(36.166501, -86.781233)"
2094,WOO11SWN,WOODLAND ST & S 11TH ST WB,false,false,20,SCOTT,"(36.177293, -86.750254)"
2494,APAHAY2,APACHE TRL & HAYWOOD LN NB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.067957, -86.693427)"
4162,RHAB,TENNESSEE REHAB CENTER,false,false,96,MURFREESBORO RELAX & RIDE,"(36.006181, -86.502372)"
1864,SHABELEN,SHACKLEFORD RD & BELMONT BLVD EB,false,false,21,UNIVERSITY CONNECTOR,"(36.101297, -86.802687)"
4574,GXOEDGEF,EDGEMEADE STATION OUTBOUND,true,false,"26,56",GALLATIN PIKE,"(36.279747, -86.708554)"
1363,LEBSWESF,LEBANON PIKE & SWEDEN DR SB,false,false,"27,6",LEBANON PIKE,"(36.202056, -86.617119)"
1533,MURPAREN,MURFREESBORO PIKE & PARRIS AVE EB,false,false,15,MURFREESBORO PIKE,"(36.14386, -86.747773)"
3288,JONNORNN,JONES AVE & NORTON AVE NB,false,false,30,McFERRIN,"(36.20725, -86.757426)"
5247,DICLORNM,DICKERSON PIKE & LORRANE AVE NB,false,false,23,DICKERSON ROAD,"(36.218751, -86.762496)"
263,8ABRONM,8TH AVE S & BROADWAY AVE NB,false,false,"1,2,3,5,7,8",100 OAKS,"(36.159688, -86.782557)"
172,MURAREWM,MURPHY AVE & ARENA PL WB,false,false,25,MIDTOWN,"(36.156088, -86.803351)"
1270,LAFCLAWN,LAFAYETTE ST & CLAIBORNE ST WB,false,false,"15,18",MURFREESBORO PIKE,"(36.148376, -86.760828)"
1151,HILWARSN,HILLSBORO PIKE & WARFIELD DR SB,false,true,"2,21",BELMONT,"(36.103402, -86.816082)"
53,PIN12AWN,PINE ST & 12TH AVE WB,false,false,61,MUSIC CITY GREEN CIRCUIT,"(36.152667, -86.784775)"
2917,8AVDOUSF,8TH AVE & DOUGLAS AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.131361, -86.778931)"
825,DRDMEHNN,DR DB TODD BLVD & MEHARRY BLVD NB,false,false,21,UNIVERSITY CONNECTOR,"(36.167561, -86.805789)"
1696,OLDBELSN,OLD HICKORY BLVD & BELLE VALLEY DR SB,false,false,24,BELLEVUE EXPRESS,"(36.106292, -86.922317)"
